Sterilisator,counter: 00062
Sterilisator,model: Steamjet ST1
Sterilisator,serial: ST1-5036
Sterilisator,firmware: 14.6
Sterilisator,start time: 17-01-17 14:19:38
Sterilisator,type: 134
phase, time [sec], presure [Bar], temperature [°C], temperaturecalc [°C]
10,657,-0.80,118.8,118.8
10,658,-0.79,118.7,118.7
10,659,-0.80,118.7,118.7
10,660,-0.80,118.7,118.7
10,661,-0.80,118.7,118.7
10,662,-0.80,118.6,118.6
10,663,-0.79,118.6,118.6
10,664,-0.80,118.6,118.6
10,665,-0.80,118.6,118.6
10,666,-0.80,118.5,118.5
10,667,-0.81,118.5,118.5
10,668,-0.81,118.5,118.5
10,669,-0.81,118.4,118.4
10,670,-0.80,118.4,118.4
10,671,-0.80,118.4,118.4
10,672,-0.81,118.4,118.4
10,673,-0.80,118.3,118.3
10,674,-0.80,118.3,118.3
10,675,-0.81,118.3,118.3
10,676,-0.81,118.2,118.2
10,677,-0.81,118.2,118.2
10,678,-0.82,118.2,118.2
10,679,-0.81,118.2,118.2
10,680,-0.82,118.1,118.1
10,681,-0.81,118.1,118.1
10,682,-0.81,118.1,118.1
10,683,-0.81,118.0,118.0
10,684,-0.82,118.0,118.0
10,685,-0.81,118.0,118.0
10,686,-0.81,117.9,117.9
10,687,-0.82,117.9,117.9
10,688,-0.82,117.9,117.9
10,689,-0.82,117.8,117.8
10,690,-0.82,117.8,117.8
10,691,-0.82,117.8,117.8
10,692,-0.82,117.8,117.8
10,693,-0.82,117.7,117.7
10,694,-0.82,117.7,117.7
10,695,-0.83,117.7,117.7
10,696,-0.83,117.7,117.7
10,697,-0.83,117.6,117.6
10,698,-0.83,117.6,117.6
10,699,-0.83,117.6,117.6
10,700,-0.83,117.6,117.6
11,701,-0.68,117.5,117.5
11,702,-0.58,117.5,117.5
11,703,-0.48,117.6,117.6
11,704,-0.38,117.7,117.7
11,705,-0.31,117.8,117.8
11,706,-0.24,117.9,117.9
11,707,-0.20,118.0,118.0
11,708,-0.16,118.2,118.2
11,709,-0.13,118.3,118.3
11,710,-0.11,118.4,118.4
11,711,-0.09,118.5,118.5
11,712,-0.08,118.5,118.5
11,713,-0.08,118.5,118.5
11,714,-0.07,118.5,118.5
11,715,-0.07,118.5,118.5
12,716,-0.05,118.5,118.5
0.83,117.6,117.6
10,698,-0.83,117.6,117.6
10,699,-0.83,117.6,117.6
10,700,-0.83,117.6,117.6
11,70
